Accident Number,Date and Time,Number of Motor Vehicles,Number of Injuries,Number of Fatalities,Property Damage,Hit and Run,Reporting Officer,Collision Type Code,Collision Type Description,Weather Code,Weather Description,Illumination Code,Illumination Description,Harmful Code,Harmful Code Description,Street Address,City,State,ZIP,RPA,Precinct,Latitude,Longitude,Mapped Location
20190731695,10/04/2019 02:34:00 PM,2,0,0,Y,N,279224,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,STRATFORD AV & SHELTON AV,NASHVILLE,TN,37216,1443,EAST,36.2106,-86.7191,POINT (-86.7191 36.2106)
20190891082,12/12/2019 07:42:00 AM,2,2,0,,N,834798,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,NOLENSVILLE PKE & THUSS AV,NASHVILLE,TN,37211,8427,SOUTH,36.1027,-86.741,POINT (-86.741 36.1027)
20190660605,09/04/2019 09:28:00 PM,2,0,0,,N,212322,4,ANGLE,21,CLEAR,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,ANTIOCH PKE & RICHARDS RD,ANTIOCH,TN,37013,8899,SOUTH,36.0692,-86.6838,POINT (-86.6838 36.0692)
20190592382,08/09/2019 06:53:00 AM,2,0,0,,Y,716886,16,Rear to Side,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,PARAGON MILLS RD & SUNLIGHT DR,NASHVILLE,TN,37211,8441,SOUTH,36.0868,-86.7041,POINT (-86.7041 36.0868)
20190802512,11/04/2019 11:45:00 AM,2,3,0,,N,191578,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,LEBANON PKE & FAIRWAY DR,NASHVILLE,TN,37214,9109,HERMIT,36.1691,-86.6824,POINT (-86.6824 36.1691)
20190852856,11/25/2019 12:00:00 AM,2,0,0,,N,197070,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,7,,MM 86 3 I 65,NASHVILLE,TN,37207,1910,CENTRA,36.1919,-86.7808,POINT (-86.7808 36.1919)
20190759029,10/16/2019 01:53:00 PM,4,2,0,Y,N,384407,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,W TRINITY LN & E TRINITY LN,NASHVILLE,TN,37207,1863,EAST,36.2059,-86.7688,POINT (-86.7688 36.2059)
20190078772,10/26/2019 10:10:00 PM,1,0,0,,N,352204,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,2,DARK - NOT LIGHTED,1,,BELLE FOREST SHOPPING CENTER P & OLD HIC,NASHVILLE,TN,37205,4903,WEST,36.0755,-86.921,POINT (-86.921 36.0755)
20190877719,12/06/2019 01:01:00 PM,2,0,0,,N,137872,11,Front to Rear,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,I40 W ENT RAMP & I 40,NASHVILLE,TN,37210,9007,HERMIT,36.1484,-86.7454,POINT (-86.7454 36.1484)
20190702136,09/22/2019 05:56:00 AM,2,0,0,,Y,279110,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 52 1 I 24,NASHVILLE,TN,37217,8816,SOUTH,36.1343,-86.7267,POINT (-86.7267 36.1343)
20190927367,12/29/2019 10:15:00 AM,2,0,0,,N,571328,5,SIDESWIPE - SAME DIRECTION,22,CLOUDY,1,DAYLIGHT,14,PARKED MOTOR VEHICLE,S 17TH ST & SHELBY AV,NASHVILLE,TN,37206,1223,EAST,36.1707,-86.7402,POINT (-86.7402 36.1707)
20190680941,09/13/2019 08:17:00 AM,2,1,0,,Y,584947,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,THOMPSON LN & SIDCO DR,NASHVILLE,TN,37204,8525,MIDTOW,36.1112,-86.7559,POINT (-86.7559 36.1112)
20190760975,10/17/2019 09:18:00 AM,2,0,0,,N,225773,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,NOLENSVILLE PKE & I440 E EXT RAMP,NASHVILLE,TN,37210,8321,SOUTH,36.1216,-86.7505,POINT (-86.7505 36.1216)
20190639664,08/27/2019 12:24:00 PM,1,0,0,Y,N,493304,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,22,CLOUDY,1,DAYLIGHT,24,GUARDRAIL FACE,BRILEY PKWY W ENT RAMP & I65 S EXT RAMP,MADISON,TN,37115,2009,MADISO,36.243,-86.7516,POINT (-86.7516 36.243)
20190787995,10/29/2019 06:55:00 AM,2,0,0,,N,226622,11,Front to Rear,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,HIGHWAY 70S & CARRIAGE DR,NASHVILLE,TN,37221,4811,WEST,36.0765,-86.944,POINT (-86.944 36.0765)
20190837968,11/19/2019 10:04:00 AM,1,0,0,Y,Y,419983,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,19,BUILDING,HERMITAGE AV & PEABODY ST,NASHVILLE,TN,37201,4047,CENTRA,36.1622,-86.7744,POINT (-86.7744 36.1622)
20190812332,11/08/2019 07:27:00 AM,1,0,0,,N,405447,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,50,DEER (ANIMAL),HOLT RD & REDMOND LN,NASHVILLE,TN,37211,8651,MIDTOW,36.014,-86.7193,POINT (-86.7193 36.014)
20190815226,11/09/2019 03:47:00 PM,1,1,0,,N,384423,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,9,,HIGHWAY 100 & NATCHEZ TRACE PKWY EXT RAM,NASHVILLE,TN,37221,4805,WEST,36.0346,-86.9729,POINT (-86.9729 36.0346)
20190597532,08/11/2019 06:00:00 AM,2,0,0,,N,298859,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 218 5 I 40,NASHVILLE,TN,37214,9404,HERMIT,36.1522,-86.6352,POINT (-86.6352 36.1522)
20190904470,12/18/2019 05:55:00 AM,1,1,0,,N,330433,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,2,DARK - NOT LIGHTED,8,PEDESTRIAN,GALLATIN PKEN & EDENWOLD RD,MADISON,TN,37115,1721,MADISO,36.2885,-86.7047,POINT (-86.7047 36.2885)
20190903320,12/17/2019 06:02:00 PM,2,0,0,,N,179583,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,THOMPSON LN & BRILEY PKWYN,NASHVILLE,TN,37211,8423,SOUTH,36.1095,-86.7283,POINT (-86.7283 36.1095)
20190923493,12/27/2019 10:28:00 AM,3,0,0,,N,179602,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 88 2 I 65,NASHVILLE,TN,37207,18041,EAST,36.2188,-86.7747,POINT (-86.7747 36.2188)
20190619371,08/19/2019 06:52:00 PM,3,3,0,,Y,279225,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,SMITH SPRINGS RD & BELL RD,NASHVILLE,TN,37217,8965,HERMIT,36.0903,-86.6265,POINT (-86.6265 36.0903)
20190585653,08/06/2019 09:45:00 PM,2,0,0,,Y,279198,11,Front to Rear,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,JAMES ROBERTSON PKWY & MAIN ST,NASHVILLE,TN,37213,1105,CENTRA,36.1713,-86.7694,POINT (-86.7694 36.1713)
20190810990,11/07/2019 05:44:00 PM,2,0,0,,Y,352184,16,Rear to Side,22,CLOUDY,3,DARK - LIGHTED,55,Motor Vehicle-In-Motion Outside Trafficw,GALLATIN PKE & LITTON AV,NASHVILLE,TN,37216,1415,EAST,36.2027,-86.739,POINT (-86.739 36.2027)
20190782296,10/26/2019 04:08:00 PM,2,0,0,,Y,320585,11,Front to Rear,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,ELM HILL PIKE & RAMP,NASHVILLE,TN,37214,9107,HERMIT,36.153,-86.6837,POINT (-86.6837 36.153)
20190849773,11/24/2019 06:02:00 AM,2,0,0,,Y,166477,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,5,DUSK,12,MOTOR VEHICLE IN TRANSPORT,MURFREESBORO PKE & BRILEY PKWYN,NASHVILLE,TN,37217,8831,SOUTH,36.1182,-86.7002,POINT (-86.7002 36.1182)
20190918417,12/24/2019 02:14:00 PM,4,1,0,,Y,320575,6,SIDESWIPE - OPPOSITE DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,BELL RD & COLLINS PARK DR,ANTIOCH,TN,37013,8863,SOUTH,36.2189,-86.8464,POINT (-86.8464 36.2189)
20190641910,08/28/2019 08:43:00 AM,2,1,0,,N,279230,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MURFREESBORO PKE & SHUMATE LN,ANTIOCH,TN,37013,8891,SOUTH,36.083,-86.6469,POINT (-86.6469 36.083)
20190845096,11/22/2019 02:53:00 AM,1,0,0,,N,212334,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,2,RAIN,2,DARK - NOT LIGHTED,34,DITCH,MM 36 8 I 24,WHITES CREEK,TN,37189,2212,NORTH,36.319,-86.839,POINT (-86.839 36.319)
20190863245,11/30/2019 01:20:00 PM,2,3,0,,N,279206,4,ANGLE,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 52 2 I 24,NASHVILLE,TN,37217,8816,SOUTH,36.1359,-86.7267,POINT (-86.7267 36.1359)
20190903383,12/17/2019 06:11:00 PM,2,0,0,,Y,240983,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MURFREESBORO PKE & MURFREESBORO PKE EXT,NASHVILLE,TN,37217,8801,SOUTH,36.136,-86.7254,POINT (-86.7254 36.136)
20190868853,12/03/2019 06:52:00 AM,2,0,0,,N,191578,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,FESSLERS LN & MURFREESBORO PKE,NASHVILLE,TN,37210,8217,HERMIT,36.1428,-86.7444,POINT (-86.7444 36.1428)
20190715385,09/27/2019 03:48:00 PM,3,2,0,,N,240983,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,NOLENSVILLE PKE & ANDER DR,NASHVILLE,TN,37211,8651,MIDTOW,36.0017,-86.696,POINT (-86.696 36.0017)
20190760719,10/17/2019 07:10:00 AM,2,0,0,,N,384407,11,Front to Rear,21,CLEAR,4,DAWN,12,MOTOR VEHICLE IN TRANSPORT,I65 S EXT RAMP & BRILEY PKWYE,NASHVILLE,TN,37216,18800,EAST,36.2396,-86.7467,POINT (-86.7467 36.2396)
20190779346,10/25/2019 06:18:00 AM,2,0,0,,Y,384398,5,SIDESWIPE - SAME DIRECTION,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 64 3 I 24,ANTIOCH,TN,,,,35.9955,-86.5972,POINT (-86.5972 35.9955)
20190624549,08/21/2019 01:13:00 PM,2,0,0,,N,191578,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,LEBANON PKE & RIVERSTONE BLVD,NASHVILLE,TN,37214,9403,HERMIT,36.1703,-86.654,POINT (-86.654 36.1703)
20190869897,12/03/2019 02:25:00 PM,1,0,0,Y,N,717341,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,22,CLOUDY,1,DAYLIGHT,41;47;63;64,SHRUBBERY;FIRE HYDRANT;Ran Off Road-Right;Ran Off Road-Left,LAWNDALE DR & WOODMERE DR,NASHVILLE,TN,37217,8879,SOUTH,36.1227,-86.7145,POINT (-86.7145 36.1227)
20190615322,08/18/2019 02:00:00 AM,2,0,0,,N,330441,4,ANGLE,21,CLEAR,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,HICKORY PLZ & OLD HICKORY BLVD,NASHVILLE,TN,37211,8655,MIDTOW,36.0453,-86.717,POINT (-86.717 36.0453)
20190608283,08/15/2019 09:13:00 AM,2,0,0,,N,462474,6,SIDESWIPE - OPPOSITE DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,HILDRETH DR & MOUNTAINVIEW DR,NASHVILLE,TN,37215,6313,MIDTOW,36.0826,-86.8135,POINT (-86.8135 36.0826)
20190870816,12/03/2019 10:45:00 PM,2,0,0,,N,212348,11,Front to Rear,21,CLEAR,2,DARK - NOT LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,10TH AVS & 10TH AVN,NASHVILLE,TN,37203,4077,CENTRA,36.158,-86.7843,POINT (-86.7843 36.158)
20190688441,09/16/2019 06:16:00 PM,2,0,0,,N,256380,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,CLIFTON AV & 25TH AVN,NASHVILLE,TN,37209,5315,NORTH,36.1583,-86.8138,POINT (-86.8138 36.1583)
20190684061,09/14/2019 03:18:00 PM,3,0,0,,N,405418,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,I440 ENT RAMP & I 65,NASHVILLE,TN,37204,7018,MIDTOW,36.1117,-86.7713,POINT (-86.7713 36.1117)
20190900848,12/16/2019 07:03:00 PM,3,1,0,,N,161946,11,Front to Rear,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,W TRINITY LN & I65 N ENT RAMP,NASHVILLE,TN,37207,1863,EAST,36.2063,-86.7735,POINT (-86.7735 36.2063)
20190720808,09/30/2019 08:36:00 AM,1,1,0,,N,225773,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,1,DAYLIGHT,9,,22ND AVN & CHARLOTTE AV,NASHVILLE,TN,37209,5339,NORTH,36.1569,-86.8074,POINT (-86.8074 36.1569)
20190647926,08/30/2019 12:00:00 PM,2,0,0,,N,256444,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MURFREESBORO PKE & EZELL PKE,NASHVILLE,TN,37217,8949,HERMIT,36.1058,-86.6723,POINT (-86.6723 36.1058)
20190757240,10/15/2019 12:00:00 AM,2,4,0,,N,384442,2,HEAD-ON,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,OLD HICKORY BLVD & CENTRAL PKE,HERMITAGE,TN,37076,9557,HERMIT,36.1676,-86.7787,POINT (-86.7787 36.1676)
20190710352,09/25/2019 04:08:00 PM,2,0,0,,N,212369,11,Front to Rear,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,NOLENSVILLE PKE & OLD HICKORY BLVD,NASHVILLE,TN,37211,8717,SOUTH,36.0454,-86.7133,POINT (-86.7133 36.0454)
20190622358,08/20/2019 06:45:00 PM,2,0,0,,Y,320599,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,22,CLOUDY,1,DAYLIGHT,18,OTHER OBJECT (NOT FIXED),MM 214 7 I 40,NASHVILLE,TN,37217,88022,HERMIT,36.1438,-86.7007,POINT (-86.7007 36.1438)
20190835837,11/18/2019 02:50:00 PM,2,1,0,,N,256374,2,HEAD-ON,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,NOLENSVILLE PKE & COTTON LN,NASHVILLE,TN,37211,8701,SOUTH,36.0705,-86.7224,POINT (-86.7224 36.0705)
20190798942,11/02/2019 05:28:00 PM,2,0,0,,N,352197,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MURFREESBORO PKE & MOUNTAIN SPRINGS RD,ANTIOCH,TN,37013,8927,SOUTH,36.0478,-86.6121,POINT (-86.6121 36.0478)
20190897155,12/14/2019 12:00:00 AM,2,0,0,,N,352168,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,22,CLOUDY,2,DARK - NOT LIGHTED,18,OTHER OBJECT (NOT FIXED),MM 77 5 I 65,NASHVILLE,TN,37220,86042,MIDTOW,36.0775,-86.7663,POINT (-86.7663 36.0775)
20190817949,11/10/2019 10:55:00 PM,1,0,0,,N,342952,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,21,CLEAR,3,DARK - LIGHTED,11,OTHER ANIMAL,SWINGING BRIDGE RD & HICKMAN ST,OLD HICKORY,TN,37138,9705,HERMIT,36.2798,-86.6727,POINT (-86.6727 36.2798)
20190911070,12/20/2019 06:35:00 PM,3,0,0,,Y,256394,4,ANGLE,22,CLOUDY,2,DARK - NOT LIGHTED,12;14,MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE,MILLWOOD DR & MURFREESBORO PKE,NASHVILLE,TN,37217,8815,HERMIT,36.1295,-86.7147,POINT (-86.7147 36.1295)
20190767930,10/20/2019 10:05:00 AM,2,0,0,,Y,352197,4,ANGLE,21,CLEAR,1,DAYLIGHT,13,MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY,SMITH SPRINGS RD & SCENIC LAKE CT,ANTIOCH,TN,37013,8997,SOUTH,36.0814,-86.5937,POINT (-86.5937 36.0814)
20190816685,11/10/2019 08:23:00 AM,2,0,0,,N,109527,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,DONELSON PKE & ROYAL PKWY,NASHVILLE,TN,37214,9411,HERMIT,36.1472,-86.6664,POINT (-86.6664 36.1472)
20190726318,10/02/2019 11:59:00 AM,2,1,0,,N,225773,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,2600 FRANKLIN PKE,NASHVILLE,TN,37204,6957,MIDTOW,36.1203,-86.7758,POINT (-86.7758 36.1203)
20190822308,11/12/2019 06:36:00 PM,2,0,0,,Y,298867,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,E TRINITY LN & ELLINGTON PKWY N ENT RAMP,NASHVILLE,TN,37207,1853,EAST,36.2046,-86.7493,POINT (-86.7493 36.2046)
20190603327,08/13/2019 12:00:00 AM,2,0,0,,Y,607049,9,UNKNOWN,99,UNKNOWN,9,UNKNOWN,99,UNKNOWN MOST HARMFUL EVENT,1 RIVERGATE MALL PVTDR,GOODLETTSVILLE,TN,37072,1751,MADISO,36.3028,-86.7015,POINT (-86.7015 36.3028)
20190740144,10/08/2019 04:10:00 PM,2,0,0,,N,279214,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,NOLENSVILLE PKE & WINGROVE ST,NASHVILLE,TN,37210,8127,SOUTH,36.1355,-86.76,POINT (-86.76 36.1355)
20190900668,12/16/2019 04:11:00 PM,2,0,0,,N,352178,11,Front to Rear,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,W TRINITY LN & LIBERIA ST,NASHVILLE,TN,37207,3009,NORTH,36.2077,-86.7856,POINT (-86.7856 36.2077)
20190672571,09/10/2019 06:20:00 AM,2,0,0,,Y,716886,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,CURREY RD & EAST THOMPSON LN,NASHVILLE,TN,37211,8809,SOUTH,36.1189,-86.7186,POINT (-86.7186 36.1189)
20190820710,11/12/2019 04:45:00 AM,1,0,0,,N,256493,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,98,OTHER (NARRATIVE),3,DARK - LIGHTED,36,CONCRETE TRAFFIC BARRIER,I40 E ENT RAMP & I 40,NASHVILLE,TN,37205,4903,WEST,36.1109,-86.922,POINT (-86.922 36.1109)
20190653414,09/01/2019 10:13:00 PM,2,0,0,,N,256492,4,ANGLE,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,BRILEY PKWY N ENT RAMP & LEBANON PKE,NASHVILLE,TN,37214,9203,HERMIT,36.1685,-86.688,POINT (-86.688 36.1685)
20190846890,11/22/2019 06:14:00 PM,2,0,0,,N,212322,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,STATE HWY 255 & HARDING INDUSTRIAL DR,NASHVILLE,TN,37211,8847,SOUTH,36.0896,-86.6885,POINT (-86.6885 36.0896)
20190790714,10/30/2019 06:47:00 AM,1,1,0,,N,299243,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,2,RAIN,3,DARK - LIGHTED,8,PEDESTRIAN,4TH AVN & UNION ST,NASHVILLE,TN,37219,4159,CENTRA,36.1652,-86.78,POINT (-86.78 36.1652)
20190773223,10/22/2019 12:00:00 AM,2,0,0,,N,279200,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,5,DUSK,12,MOTOR VEHICLE IN TRANSPORT,DEMONBREUN ST & 14TH AVS,NASHVILLE,TN,37203,6721,MIDTOW,36.1536,-86.7884,POINT (-86.7884 36.1536)
20190714724,09/27/2019 10:05:00 AM,2,0,0,,N,140804,11,Front to Rear,21,CLEAR,1,DAYLIGHT,14,PARKED MOTOR VEHICLE,BRONTE & LITTON,NASHVILLE,TN,37216,1401,EAST,36.1999,-86.7368,POINT (-86.7368 36.1999)
20190605826,08/14/2019 11:19:00 AM,2,0,0,,Y,226622,4,ANGLE,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,BURGESS AV & WHITE BRIDGE PKE,NASHVILLE,TN,37209,5103,WEST,36.145,-86.8579,POINT (-86.8579 36.145)
20190891671,12/12/2019 12:20:00 PM,2,1,0,,N,571313,11,Front to Rear,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,8TH AVS & WEDGEWOOD AV,NASHVILLE,TN,37203,6959,MIDTOW,36.1345,-86.7791,POINT (-86.7791 36.1345)
20190775909,10/23/2019 06:30:00 PM,2,0,0,,N,225894,11,Front to Rear,21,CLEAR,5,DUSK,12,MOTOR VEHICLE IN TRANSPORT,JACKSON DOWNS BLVD & LEBANON PKE,NASHVILLE,TN,37214,9403,HERMIT,36.1853,-86.6365,POINT (-86.6365 36.1853)
20190836057,11/18/2019 04:37:00 PM,2,2,0,,N,330445,11,Front to Rear,21,CLEAR,5,DUSK,12,MOTOR VEHICLE IN TRANSPORT,MM 208 7 I 40,NASHVILLE,TN,37203,4202,CENTRA,36.1613,-86.7932,POINT (-86.7932 36.1613)
20190674303,09/10/2019 09:12:00 PM,1,1,0,,N,256374,0,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,2,RAIN,3,DARK - LIGHTED,64;7,Ran Off Road-Left,HICKORY HOLLOW PKWY & MT VIEW RD,ANTIOCH,TN,37013,8859,SOUTH,36.0588,-86.6703,POINT (-86.6703 36.0588)
20190819649,11/11/2019 05:50:00 PM,2,0,0,,Y,256384,11,Front to Rear,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MM 52 2 I 24,NASHVILLE,TN,37217,8816,SOUTH,36.1359,-86.7267,POINT (-86.7267 36.1359)
20190866788,12/02/2019 10:58:00 AM,2,0,0,,N,311799,11,Front to Rear,22,CLOUDY,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,N GRAYCROFT AV & OLD HICKORY BLVDW,MADISON,TN,37115,1745,MADISO,36.2648,-86.7323,POINT (-86.7323 36.2648)
20190780894,10/25/2019 07:20:00 PM,2,0,0,,Y,352156,11,Front to Rear,2,RAIN,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,STATE HWY 155 & RAMP,NASHVILLE,TN,37211,88962,SOUTH,36.1106,-86.7161,POINT (-86.7161 36.1106)
20190815357,11/09/2019 05:14:00 PM,2,1,0,,N,352197,4,ANGLE,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MT VIEW RD & TRU LONG DR,ANTIOCH,TN,37013,8977,SOUTH,36.0669,-86.5998,POINT (-86.5998 36.0669)
20190876134,12/05/2019 10:10:00 PM,2,0,0,,N,717341,,,,,,,12,MOTOR VEHICLE IN TRANSPORT,ANTIOCH PKE & RICHARDS RD,ANTIOCH,TN,37013,8899,SOUTH,36.0692,-86.6838,POINT (-86.6838 36.0692)
20190586488,08/07/2019 07:08:00 AM,2,0,0,,N,474557,4,ANGLE,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,OLD HICKORY BLVD & HICKORY VALLEY CONDOS,ANTIOCH,TN,37013,8757,SOUTH,36.0457,-86.7091,POINT (-86.7091 36.0457)
20190611726,08/16/2019 04:14:00 PM,2,0,0,,N,256448,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,STEWARTS FERRY PKE & LAUER DR,NASHVILLE,TN,37214,9413,HERMIT,36.1571,-86.6339,POINT (-86.6339 36.1571)
20190593610,08/09/2019 03:50:00 PM,2,0,0,,N,212330,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,SOUTHLAKE DR & BRILEY PKWYN,NASHVILLE,TN,37211,8423,SOUTH,36.1095,-86.7281,POINT (-86.7281 36.1095)
20190855406,11/26/2019 03:57:00 PM,2,0,0,,N,134871,5,SIDESWIPE - SAME DIRECTION,2,RAIN,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,INTERSTATE DR & WOODLAND ST,NASHVILLE,TN,37213,1105,CENTRA,36.1705,-86.7684,POINT (-86.7684 36.1705)
20190764274,10/18/2019 03:55:00 PM,2,0,0,,N,151132,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 90 3 I 65,MADISON,TN,37115,20044,MADISO,36.2409,-86.7515,POINT (-86.7515 36.2409)
20190673761,09/10/2019 03:42:00 PM,2,0,0,,N,169425,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,I440 W EXT RAMP & I 440,NASHVILLE,TN,37212,6501,MIDTOW,36.122,-86.804,POINT (-86.804 36.122)
20190803177,11/04/2019 05:11:00 PM,2,0,0,,Y,161946,5,SIDESWIPE - SAME DIRECTION,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,MM 211 1 I 40,NASHVILLE,TN,37210,8008,HERMIT,36.1539,-86.7571,POINT (-86.7571 36.1539)
20190815151,11/09/2019 02:40:00 PM,2,0,0,,N,311328,11,Front to Rear,21,CLEAR,1,DAYLIGHT,12,MOTOR VEHICLE IN TRANSPORT,MM 49 2 I 24,NASHVILLE,TN,37213,1002,CENTRA,36.1637,-86.7625,POINT (-86.7625 36.1637)
20190614787,08/17/2019 08:48:00 PM,2,0,0,,Y,212348,11,Front to Rear,21,CLEAR,3,DARK - LIGHTED,12,MOTOR VEHICLE IN TRANSPORT,UNION ST & 7TH AVN,NASHVILLE,TN,37203,4145,CENTRA,36.1635,-86.7835,POINT (-86.7835 36.1635)
